id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,price_usd,volume_24h_usd,percent_change_1h_usd,percent_change_24h_usd,percent_change_7d_usd,market_cap_usd,last_updated_usd
4705,PAX Gold,PAXG,pax-gold,9,2019-09-26T00:00:00.000Z,[],,13584.69,13584.69,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x45804880de22913dafe09f4980848ece6ecbaf78'}",1655.07317172,3479255.91640156,-0.521816,0.0408567,8.28884,22483655.965132967,2020-03-25T15:55:13.000Z
2165,ERC20,ERC20,erc20,3,2017-11-09T00:00:00.000Z,[],,1128728707.13418,12999999998.02,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea'}",0.0194072964421,44812.6727928112,-11.2194,-12.0485,7.50153,21905572.622061305,2020-03-25T15:55:05.000Z
3063,Vitae,VITAE,vitae,6,2018-08-14T00:00:00.000Z,['Mineable'],100000000,19471178.434822,19731055.9795686,,1.0888056575,244713.74247618,0.955644,2.95085,15.0585,21200329.23802619,2020-03-25T15:55:08.000Z
3788,NEXT,NET,next,2,2019-03-11T00:00:00.000Z,[],,40491818.4441558,116503818.444156,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF29226914595052a04F5AFbe6410D0C3eD707548'}",0.520217392177,122792.328984311,0.793537,-1.23269,-0.85529,21064548.19552328,2020-03-25T15:55:10.000Z
2324,BigONE Token,ONE,bigone-token,8,2017-12-30T00:00:00.000Z,[],13508522147.21,9449081034,13302673081,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0396340f16bbec973280ab053efc3f208fa37795'}",0.00219960246936,1489622.49842332,0.524587,0.638,23.2857,20784221.97556914,2020-03-25T15:55:06.000Z
4762,ZVCHAIN,ZVC,zvchain,1,2019-10-07T00:00:00.000Z,['Mineable'],5000000000,465271410.956271,477442281.566271,,0.0429853369032,1506986.45299941,2.0558,7.13957,-1.43638,19999848.351382528,2020-03-25T15:55:13.000Z
3772,STEM CELL COIN,SCC,stem-cell-coin,5,2019-03-01T00:00:00.000Z,[],5000000000,320658118,5000000000,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '323571cfc42a40d48d64832a7da594039fbac76a'}",0.0619761868321,226419.475366091,-0.377478,4.30315,25.5245,19873167.43039757,2020-03-25T15:55:11.000Z
2526,Envion,EVN,envion,3,2018-02-15T00:00:00.000Z,[],,127425493.562228,127425493.562228,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd780ae2bf04cd96e577d3d014762f831d97129d0'}",0.153427812213,1201.93758278841,0.0761489,7.49618,18.0214,19550614.697414357,2020-03-25T15:55:07.000Z
2298,Dynamic Trading Rights,DTR,dynamic-trading-rights,7,2017-12-20T00:00:00.000Z,[],,1499395481,2580770481,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd234bf2410a0009df9c3c63b610c09738f18ccd7'}",0.0125929484617,39448.4355356148,0.0486817,1.63768,24.7648,18881810.01593888,2020-03-25T15:55:05.000Z
3224,Qubitica,QBIT,qubitica,12,2018-08-28T00:00:00.000Z,[],,808674.902799999,10000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1602af2C782cC03F9241992E243290Fccf73Bb13'}",23.1161986635,61549.3314052062,0.0911797,0.0328683,21.5814,18693489.70731133,2020-03-25T15:55:09.000Z
3974,Bitcoin 2,BTC2,bitcoin2,2,2019-05-28T00:00:00.000Z,[],21000000,17356434.195,17356434.195,,1.06217479167,1427.03586367314,1.24853,3.58152,18.0063,18435566.875208188,2020-03-25T15:55:12.000Z
2918,Bit-Z Token,BZ,bit-z-token,7,2018-07-11T00:00:00.000Z,[],,130084912.7,679551988,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4375e7ad8a01b8ec3ed041399f62d9cd120e0063'}",0.139028519167,6945571.65466199,0.0690116,1.54036,14.1298,18085512.77864947,2020-03-25T15:55:08.000Z
3664,AgaveCoin,AGVC,agavecoin,9,2019-01-04T00:00:00.000Z,[],,390619593,35000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8b79656FC38a04044E495e22fAD747126ca305C4'}",0.0461033549195,16577.1163416634,0.187836,1.78776,39.4633,18008873.73458964,2020-03-25T15:55:11.000Z
268,WhiteCoin,XWC,whitecoin,8,2014-04-18T00:00:00.000Z,[],,250183629.19257,250183629.19257,,0.0702051823037,164717.204646385,8.83714,-35.8592,-38.0022,17564187.296865657,2020-03-25T15:55:01.000Z
2444,CRYPTO20,C20,c20,6,2018-01-22T00:00:00.000Z,[],,40256092.5591672,40656081.9801672,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x26e75307fc0c021472feb8f727839531f112f317'}",0.389373946709,3240.66235709188,0.190774,11.287,35.6931,15674673.63884574,2020-03-25T15:55:06.000Z
4268,NewYork Exchange,NYE,newyork-exchange,4,2019-08-20T00:00:00.000Z,[],600000000,3240968.36039883,368520731.104887,,4.74293393298,3250748.33248591,0.152521,10.5489,80.9656,15371698.812250163,2020-03-25T15:55:13.000Z
4676,MEXC Token,MEXC,mexc-token,7,2019-09-19T00:00:00.000Z,[],1714285714,926763847.554894,1418814162.96138,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7de2d123042994737105802d2abd0a10a7bde276'}",0.0165085397392,2420.07081615655,0.288778,3.06707,-0.563585,15299517.806213858,2020-03-25T15:55:13.000Z
3607,VestChain,VEST,vestchain,4,2018-11-15T00:00:00.000Z,[],,7078400000,8848000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x37f04d2c3ae075fad5483bb918491f656b12bdb6'}",0.00205503940921,77101.2243144843,0.103144,2.9999,31.9796,14546390.954152063,2020-03-25T15:55:11.000Z
4005,Tratin,TRAT,tratin,1,2019-06-11T00:00:00.000Z,[],,112002966735.037,144287391827.436,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3eb55d5b22ee0f9b03d59b4994c5ae7fe811be92'}",0.000129481927242,25.5065883933362,2.35648,2.12702,19.6299,14502359.989674209,2020-03-25T15:55:12.000Z
45,CasinoCoin,CSC,casinocoin,7,2018-01-16T00:00:00.000Z,[],,39736692045.6266,39999999802,,0.00035125723502,36266.3014593796,4.66445,-0.836962,5.29107,13957800.576788027,2020-03-25T15:55:01.000Z
1710,Veritaseum,VERI,veritaseum,3,2017-06-08T00:00:00.000Z,[],,2149646.44000001,100000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374'}",6.42822679147,3747.6927825144,-2.17951,6.62046,36.526,13818414.837796174,2020-03-25T15:55:04.000Z
3791,Jewel,JWL,jewel,6,2019-03-13T00:00:00.000Z,[],,54710035,300000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8275ebf521dc217aa79c88132017a5bcef001dd9'}",0.250016674233,290702.293480804,-1.05509,2.26282,-14.8832,13678420.997871028,2020-03-25T15:55:11.000Z
5009,LuckySevenToken,LST,luckyseventoken,9,2019-12-06T00:00:00.000Z,[],,65590200,8000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6b9F1F092E0B10015a4391A80cD3E6B6cefD1728'}",0.20656376452,1200840.70541564,0.045228,1.62014,15.7549,13548558.627619704,2020-03-25T15:55:14.000Z
5060,XeniosCoin,XNC,xenioscoin,5,2019-12-19T00:00:00.000Z,[],110000000,75975304.8701,100220044,,0.164176703151,104049.806615071,0.701226,0.253756,25.2569,12473375.074465133,2020-03-25T15:55:14.000Z
4152,CryptoVerificationCoin,CVCC,cryptoverificationcoin,1,2019-07-23T00:00:00.000Z,[],,582595.49469,36000000,,21.3250336036,38.9121257935055,0.10202,-7.68236,19.3883,12423868.501570215,2020-03-25T15:55:12.000Z
3742,Chimpion,BNANA,chimpion,5,2019-02-20T00:00:00.000Z,[],,31727387.3457184,100000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x07ef9e82721ac16809d24dafbe1792ce01654db4'}",0.387957724083,307840.637745433,5.87585,5.10259,27.1491,12308884.985744685,2020-03-25T15:55:11.000Z
4220,General Attention Currency,XAC,general-attention-currency,5,2019-08-06T00:00:00.000Z,[],,10000000,150000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xde4c5a791913838027a2185709e98c5c6027ea63'}",1.22166887624,0,0,4.51304,35.0376,12216688.762400001,2020-03-25T15:55:13.000Z
2907,Karatgold Coin,KBC,karatgold-coin,29,2018-07-06T00:00:00.000Z,[],,4590024731.70861,12000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf3586684107ce0859c44aa2b2e0fb8cd8731a15a'}",0.0026084095667,471908.972293858,1.97658,0.139584,17.4872,11972664.421578338,2020-03-25T15:55:08.000Z
2090,LATOKEN,LA,latoken,5,2017-10-25T00:00:00.000Z,[],1000000000,380104462,400000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf'}",0.0311521066601,7503.17896642126,0.108671,-4.56861,-0.935997,11841054.742203929,2020-03-25T15:55:04.000Z
1492,Obyte,GBYTE,obyte,2,2016-12-27T00:00:00.000Z,[],,741728.687425441,1000000,,15.2265015767,4623.8254049896,-0.999699,3.1269,33.0659,11293933.0285671,2020-03-25T15:55:03.000Z
4484,ChronoCoin,CRN,chronocoin,2,2019-10-15T00:00:00.000Z,[],,2203953119.3844,5680000000,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'c875e3e1a9f7ba1291aea40cead371754dfcb3de'}",0.00488989492022,340899.244608775,0.273913,-1.01642,-0.736394,10777099.162880799,2020-03-25T15:55:13.000Z
3666,Ultiledger,ULT,ultiledger,8,2019-01-07T00:00:00.000Z,[],,645418852.7869,4500000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe884cc2795b9c45beeac0607da9539fd571ccf85'}",0.0164919455456,795891.803277017,0.292598,0.167172,7.76415,10644212.574265178,2020-03-25T15:55:10.000Z
5161,WazirX,WRX,wazirx,6,2020-02-06T00:00:00.000Z,[],,107404950.010102,1000000000,"{'id': 1839, 'name': 'Binance Coin', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'bnb19cvhgyrxmkw30hlqs9c5lp966drjzyylytl74z'}",0.0962632742973,5304103.50410763,0.740353,-1.31648,4.1607,10339152.163710244,2020-03-25T15:55:14.000Z
4490,Emirex Token,EMRX,emirex-token,4,2019-09-10T00:00:00.000Z,[],,24761507,500000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbdbC2a5B32F3a5141ACd18C39883066E4daB9774'}",0.414573988329,104479.293657085,-0.0406786,3.91321,43.3502,10265476.714026451,2020-03-25T15:55:13.000Z
2992,Apollo Currency,APL,apollo-currency,7,2018-07-28T00:00:00.000Z,[],,14685096531,21165096531,,0.000692335697325,215273.06212605,1.02334,-3.15105,10.4149,10167016.547074825,2020-03-25T15:55:08.000Z
5034,Kusama,KSM,kusama,8,2019-12-12T00:00:00.000Z,[],,5044588.03094522,8275619.44564872,"{'id': 4129, 'name': 'Polkadot [IOU]', 'symbol': 'DOT', 'slug': 'polkadot-iou', 'token_address': ''}",2.0018543687,2103109.55811441,0.881199,-1.13739,38.092,10098530.58803942,2020-03-25T15:55:14.000Z
4058,FIBOS,FO,fibos,5,2019-08-29T00:00:00.000Z,['Mineable'],,1061623844.3056,1065802477.1556,,0.00951198643044,174837.584192513,-0.941211,-1.13265,7.7869,10098151.601266414,2020-03-25T15:55:12.000Z
4901,Anchor,ANCT,anchor,2,2019-11-09T00:00:00.000Z,[],,12809248.1216395,759493671,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5456bc77dd275c45c3c15f0cf936b763cf57c3b5'}",0.786069690685,30890.7800510731,-0.085188,0.137664,-0.125113,10068961.708884578,2020-03-25T15:55:14.000Z
2381,Spectre.ai Dividend Token,SXDT,spectre-dividend,1,2018-01-12T00:00:00.000Z,[],,82073518.6243884,140270691.248777,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf'}",0.117135009603,0,2.84217e-14,2.84217e-14,8.02651,9613682.392219733,2020-03-25T15:55:06.000Z
5068,Neutrino Dollar,USDN,neutrino-dollar,7,2020-01-30T00:00:00.000Z,[],,9293656.10092604,9293656.10092604,"{'id': 1274, 'name': 'Waves', 'symbol': 'WAVES', 'slug': 'waves', 'token_address': ''}",1.01169119984,58607.8390730152,0.0604984,1.34748,1.89172,9402310.091646202,2020-03-25T15:55:14.000Z
5026,Orchid,OXT,orchid,12,2019-12-16T00:00:00.000Z,[],,65807276.5161,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4575f41308EC1483f3d399aa9a2826d74Da13Deb'}",0.141578070161,1123693.75774517,0.0957893,-1.61308,4.40238,9316867.211700732,2020-03-25T15:55:14.000Z
4862,DAD,DAD,dad,4,2019-10-31T00:00:00.000Z,[],,61532064,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5b322514ff727253292637d9054301600c2c81e8'}",0.149936351038,2477595.12495778,0.334174,-1.65301,10.7262,9225893.14799668,2020-03-25T15:55:14.000Z
2403,MOAC,MOAC,moac,4,2018-01-15T00:00:00.000Z,[],,62463333.6041915,151205864,,0.145972100785,125668.86911898,-0.668777,-3.70086,-8.95898,9117904.02823812,2020-03-25T15:55:06.000Z
2746,GreenPower,GRN,greenpower,8,2018-05-21T00:00:00.000Z,[],,3231699360.00993,3294166500.60993,,0.0027889970271,2138.66230006534,-0.217562,11.2298,9.17795,9013199.907548668,2020-03-25T15:55:07.000Z
66,Nxt,NXT,nxt,20,2013-12-04T00:00:00.000Z,[],1000000000,998999941.507691,998999941.507691,,0.0089723620336,1541348.12668284,8.38253,7.06976,22.5455,8963389.146752229,2020-03-25T15:55:01.000Z
2631,ODEM,ODE,odem,11,2018-04-10T00:00:00.000Z,[],,219110098.303552,268946131,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbf52f2ab39e26e0951d2a02b49b7702abe30406a'}",0.0408652340058,414165.878053032,3.84408,3.17271,11.6577,8953985.440208495,2020-03-25T15:55:06.000Z
67,Unobtanium,UNO,unobtanium,4,2013-12-21T00:00:00.000Z,['Mineable'],,201891.57151896,201891.57151896,,43.9537791291,180.612404310161,-0.0530304,-0.976067,12.3472,8873897.542571263,2020-03-25T15:55:01.000Z
2655,Monero Classic,XMC,monero-classic,6,2018-04-20T00:00:00.000Z,[],18400000,18317959.7067107,18317959.7067107,,0.477892864786,830.578554174937,5.95808,8.03507,49.5267,8754022.241274493,2020-03-25T15:55:08.000Z
3884,Function X,FX,function-x,9,2019-04-25T00:00:00.000Z,[],1893022625,185570648.645101,378604525.462891,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8c15ef5b4b21951d50e53e4fbda8298ffad25057'}",0.0459478983072,121479.202046303,0.045315,0.307542,11.477,8526581.292746244,2020-03-25T15:55:11.000Z
2642,CyberVein,CVT,cybervein,8,2018-04-17T00:00:00.000Z,[],,1060404495.65,2147483648,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbe428c3867f05dea2a89fc76a102b544eac7f772'}",0.00804009129559,359737.375725923,1.98967,0.260607,39.0886,8525748.95528007,2020-03-25T15:55:06.000Z
4075,CryptoFranc,XCHF,cryptofranc,5,2019-07-02T00:00:00.000Z,[],,8231000,8231000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb4272071ecadd69d933adcd19ca99fe80664fc08'}",1.02275347104,30463.3709602178,0.140588,0.320921,0.333377,8418283.82013024,2020-03-25T15:55:13.000Z
2297,Storm,STORM,storm,21,2017-12-20T00:00:00.000Z,[],,7615901011.78972,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd0a4b8946cb52f0661273bfbc6fd0e0c75fc6433'}",0.00109185865789,775292.958834659,0.096289,-2.60429,26.7013,8315487.457355817,2020-03-25T15:55:05.000Z
201,Einsteinium,EMC2,einsteinium,4,2014-04-09T00:00:00.000Z,['Mineable'],,219575758.5,219575758.5,,0.0377787527597,74915.6643860553,-0.289856,-0.15976,8.88211,8295298.292395096,2020-03-25T15:55:01.000Z
573,Burst,BURST,burst,4,2014-08-30T00:00:00.000Z,['Mineable'],2158812800,2086981600,2086981600,,0.00393922749949,51741.2126576998,-2.50909,-0.150798,16.0839,8221095.309649639,2020-03-25T15:55:01.000Z
3871,Newton,NEW,newton,12,2019-04-17T00:00:00.000Z,['Mineable'],98823661261.46,20571994592.46,98823661261.46,,0.000394205923773,2554532.42672358,0.232626,-4.4089,8.09468,8109602.132173855,2020-03-25T15:55:11.000Z
3657,Lambda,LAMB,lambda,40,2019-01-02T00:00:00.000Z,[],10000000000,642887606.030058,6000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8971f9fd7196e5cee2c1032b50f656855af7dd26'}",0.0126123279196,39029507.189079,0.122433,-1.72692,12.1706,8108309.302697706,2020-03-25T15:55:11.000Z
4189,Ultra,UOS,ultra,6,2019-07-30T00:00:00.000Z,[],,232822637.7172,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c'}",0.0347663964292,63611.4299595452,0.418355,0.783846,8.44094,8094404.120568188,2020-03-25T15:55:12.000Z
4086,Elrond,ERD,elrond,7,2019-07-04T00:00:00.000Z,[],,9790556004.51294,20000000000,"{'id': 1839, 'name': 'Binance Coin', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': ' bnb1m5uzzfxs7x05sl28gg96zyecn9jwgtkpyeftyn'}",0.000818341765311,2255223.60185851,-0.325918,0.711117,13.6653,8012020.884109329,2020-03-25T15:55:12.000Z
2868,Constellation,DAG,constellation,8,2018-06-20T00:00:00.000Z,[],,1009496711.54408,3711998690.36,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa8258abc8f2811dd48eccd209db68f25e3e34667'}",0.00791634386882,319006.02045409,4.97521,-0.242459,36.9566,7991523.10302593,2020-03-25T15:55:10.000Z
3968,Elitium,EUM,elitium,3,2019-05-24T00:00:00.000Z,[],,9855452.18138552,332200000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6aB4A7d75B0A42B6Bc83E852daB9E121F9C610Aa'}",0.794070662046,107166.219529651,-8.97776,-7.7363,-17.2841,7825925.438435495,2020-03-25T15:55:12.000Z
2044,Enigma,ENG,enigma,25,2017-10-13T00:00:00.000Z,[],,74836171.09,150000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4'}",0.104021508997,686185.596668452,0.794613,5.10343,22.3743,7784571.444339466,2020-03-25T15:55:05.000Z
4038,MovieBloc,MBL,moviebloc,17,2019-06-21T00:00:00.000Z,[],30000000000,4561626623.59875,30000000000,"{'id': 2566, 'name': 'Ontology', 'symbol': 'ONT', 'slug': 'ontology', 'token_address': 'e5a49d7fd57e7178e189d3965d1ee64368a1036d '}",0.0016714200204,2190337.72088452,-0.997615,1.91496,32.058,7624394.064272606,2020-03-25T15:55:12.000Z
2874,Aurora,AOA,aurora,8,2018-06-26T00:00:00.000Z,[],,6542330148.20859,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9ab165d795019b6d8b3e971dda91071421305e5a'}",0.00116485668139,680256.309039214,2.9543,3.54661,30.3914,7620876.985000004,2020-03-25T15:55:09.000Z
2930,Everipedia,IQ,everipedia,12,2018-07-13T00:00:00.000Z,[],,7528597501.289,10009085801.526,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'everipediaiq'}",0.00100838960951,141537.064704575,-0.00668981,-0.385134,16.5516,7591759.494482775,2020-03-25T15:55:07.000Z
2307,Bibox Token,BIX,bibox-token,27,2017-12-24T00:00:00.000Z,[],,101135812.27,254678095.27,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069'}",0.0750176838042,24818835.4167871,1.05043,-0.559142,10.473,7586974.386151791,2020-03-25T15:55:08.000Z
3997,BlockStamp,BST,blockstamp,11,2019-06-05T00:00:00.000Z,['Mineable'],,26282452.56972,33825418.56972,,0.284982090243,2406.96158400997,-19.235,-16.3362,23.6291,7490028.270031312,2020-03-25T15:55:12.000Z
2066,Everus,EVR,everus,7,2017-10-19T00:00:00.000Z,[],,463601868.744115,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3137619705b5fc22a3048989f983905e456b59ab'}",0.0159803115418,592.131610830401,-0.125748,-8.63008,7.2629,7408502.29389163,2020-03-25T15:55:04.000Z
2545,Arcblock,ABT,arcblock,22,2018-02-26T00:00:00.000Z,[],,98554305.4402933,186000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb98d4c97425d9908e66e53a6fdf673acca0be986'}",0.0748365179114,5291036.56117605,0.190805,7.23317,13.7911,7375461.044328096,2020-03-25T15:55:07.000Z
3874,IRISnet,IRIS,irisnet,20,2019-04-18T00:00:00.000Z,[],,625969260.580772,2013315240.08403,,0.0117044847547,16395579.397398,-0.42564,-13.2123,5.42248,7326647.667378478,2020-03-25T15:55:11.000Z
4660,Telos,TLOS,telos,3,2019-09-17T00:00:00.000Z,[],,249637530.0169,355208370.6674,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': ''}",0.0289123796007,70580.946783665,2.20244,-3.96973,2.75822,7217615.0304297535,2020-03-25T15:55:13.000Z
3850,OTOCASH,OTO,otocash,8,2019-04-09T00:00:00.000Z,['Mineable'],,21315863.5929,38254583.5403,,0.336425800191,72391.407815216,0.280853,0.418068,-28.9125,7171206.466003587,2020-03-25T15:55:11.000Z
3507,MicroBitcoin,MBC,microbitcoin,3,2018-10-26T00:00:00.000Z,['Mineable'],210000000000,188777000000,188777000000,,3.77882915973e-05,3702.03697150873,11.829,8.25693,36.3254,7133560.322863502,2020-03-25T15:55:10.000Z
4118,The Force Protocol,FOR,the-force-protocol,12,2019-07-17T00:00:00.000Z,[],,311488081.188922,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1fcdce58959f536621d76f5b7ffb955baa5a672f'}",0.0228946868407,1874666.70181665,0.223859,-3.05637,28.216,7131422.073430905,2020-03-25T15:55:12.000Z
3325,Robotina,ROX,robotina,13,2018-09-21T00:00:00.000Z,[],,303758412.044292,331614076.921422,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x574f84108a98c575794f75483d801d1d5dc861a5'}",0.0233634126343,25563.8516512422,-0.119909,1.20957,5.2174,7096833.121730517,2020-03-25T15:55:10.000Z
2424,SingularityNET,AGI,singularitynet,18,2018-01-18T00:00:00.000Z,[],1000000000,539673260.161062,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8eb24319393716668d768dcec29356ae9cffe285'}",0.0131361520904,231153.272473191,-0.232508,3.56504,22.6423,7089230.024597717,2020-03-25T15:55:06.000Z
4275,Cocos-BCX,COCOS,cocos-bcx,13,2019-08-21T00:00:00.000Z,[],100000000000,24210008178,100000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0c6f5f7d555e7518f6841a79436bd2b1eef03381'}",0.000290040428999,164684.950848552,1.28003,-2.01751,33.6364,7021881.158016418,2020-03-25T15:55:13.000Z
2057,Eidoo,EDO,eidoo,14,2017-10-17T00:00:00.000Z,[],,71915268.5442659,88249713.6864374,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xced4e93198734ddaff8492d525bd258d49eb388e'}",0.0967000285652,461795.674746001,1.98403,12.4299,25.4478,6954208.522504541,2020-03-25T15:55:06.000Z
3714,LTO Network,LTO,lto-network,16,2019-02-05T00:00:00.000Z,[],,211538531.824741,453396714.52464,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3db6ba6ab6f95efed1a6e794cad492faaabf294d'}",0.0328205684619,1158080.32174585,7.5486,7.61043,25.5382,6942814.8660837235,2020-03-25T15:55:10.000Z
2711,doc.com Token,MTC,doc-com-token,8,2018-05-07T00:00:00.000Z,[],,756020791.916024,783285021,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x905e337c6c8645263d3521205aa37bf4d034e745'}",0.00911909755175,30811.564098647,1.84881,-7.39783,1.60877,6894227.35263351,2020-03-25T15:55:07.000Z
2251,IoT Chain,ITC,iot-chain,16,2017-12-06T00:00:00.000Z,[],,87214658.4756,100000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5e6b6d9abad9093fdc861ea1600eba1b355cd940'}",0.0786677428398,4254554.5066877,0.234929,-0.190587,29.2983,6860980.324819485,2020-03-25T15:55:05.000Z
3371,MIR COIN,MIR,mir-coin,7,2018-10-02T00:00:00.000Z,['Mineable'],1300000000,880627470.525,1300000000,,0.00773504490689,4396622.79403535,0.593563,1.92346,66.7606,6811693.030751824,2020-03-25T15:55:09.000Z
3748,Hxro,HXRO,hxro,5,2019-02-15T00:00:00.000Z,[],,95265819.1836168,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3'}",0.0714390653138,1826.63907878924,0.134918,3.08717,40.0576,6805701.078831062,2020-03-25T15:55:10.000Z
