id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,price_usd,volume_24h_usd,percent_change_1h_usd,percent_change_24h_usd,percent_change_7d_usd,market_cap_usd,last_updated_usd
2896,Mainframe,MFT,mainframe,15,2018-07-05T00:00:00.000Z,[],,9425343127.77335,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdf2c7238198ad8b389666574f2d8bc411a4b7428'}",0.000607569846153,826130.82547564,0.194027,0.309914,11.4217,5726554.27408049,2020-03-25T16:01:09.000Z
5079,apM Coin,APM,apm-coin,5,2019-12-27T00:00:00.000Z,[],,30110000,1812500000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc8c424b91d8ce0137bab4b832b7f7d154156ba6c'}",0.189914679016,3475420.10909588,0.166775,-0.32908,-6.58774,5718330.98517176,2020-03-25T16:01:14.000Z
3306,Gemini Dollar,GUSD,gemini-dollar,32,2018-10-05T00:00:00.000Z,[],,5723215.24,5723215.24,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd'}",0.998614670965,24946213.0171178,0.492594,1.67985,0.540104,5715286.7037544735,2020-03-25T16:01:10.000Z
1807,Santiment Network Token,SAN,santiment,6,2017-07-12T00:00:00.000Z,[],,62733370.9569795,83337000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098'}",0.0909753774585,2599.35289738973,0.0630355,-13.755,9.63572,5707192.102055311,2020-03-25T16:01:04.000Z
3946,Carry,CRE,carry,10,2019-05-17T00:00:00.000Z,[],,4359981890.01494,5385315743.05359,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x115eC79F1de567eC68B7AE7eDA501b406626478e'}",0.00130382784324,526106.775046358,-0.785412,-1.54735,3.66193,5684665.7842236385,2020-03-25T16:01:13.000Z
2455,PressOne,PRS,pressone,5,2018-01-24T00:00:00.000Z,[],2000000000,284742627.992941,2000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe0d95530820aafc51b1d98023aa1ff000b78d8b2'}",0.0199493967701,56562.5155379824,0.292914,4.46566,13.9886,5680443.663192163,2020-03-25T16:01:07.000Z
3589,Ethereum Meta,ETHM,ethereum-meta,1,2018-11-02T00:00:00.000Z,[],,51726571297.0818,99000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd5dad1db7f112037c0c6cf0792dc2a7866bfd136'}",0.000109489340322,71.2416532020122,0.276667,-6.11958,53.6504,5663508.168436387,2020-03-25T16:01:11.000Z
2296,OST,OST,ost,16,2017-12-19T00:00:00.000Z,[],,738003524.545425,800000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca'}",0.0076713085976,406591.825594876,-0.071158,4.70044,14.0809,5661452.782904422,2020-03-25T16:01:05.000Z
2246,CyberMiles,CMT,cybermiles,30,2017-12-06T00:00:00.000Z,[],,800000000,1000000000,,0.00706036760546,3154531.68122957,0.926273,-0.397363,19.6323,5648294.084368001,2020-03-25T16:01:05.000Z
3928,IDEX,IDEX,idex,1,2019-05-09T00:00:00.000Z,[],,494241471.576417,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb705268213d593b8fd88d3fdeff93aff5cbdcfae'}",0.0114127719837,700.972494059615,0.0623555,-4.76849,12.3982,5640665.219989993,2020-03-25T16:01:13.000Z
4020,USDQ,USDQ,usdq,9,2019-06-18T00:00:00.000Z,[],,5504319.18624377,5531632.504218,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4954db6391f4feb5468b6b943d4935353596aec9'}",1.02017334576,1164.48457668721,2.97944,1.80658,10.3011,5615359.720361267,2020-03-25T16:01:13.000Z
2829,REPO,REPO,repo,3,2018-05-28T00:00:00.000Z,[],,109958607,356999900,"{'id': 512, 'name': 'Stellar', 'symbol': 'XLM', 'slug': 'stellar', 'token_address': 'GCZNF24HPMYTV6NOEHI7Q5RJFFUI23JKUKY3H3XTQAFBQIBOHD5OXG3B'}",0.0503698410485,1129.91805595372,0.0623555,-2.25041,42.1466,5538597.55650448,2020-03-25T16:01:09.000Z
3637,Aergo,AERGO,aergo,18,2018-12-17T00:00:00.000Z,[],500000000,264019889.621404,500000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xae31b85bfe62747d0836b82608b4830361a3d37a'}",0.020689399977,2908540.67339776,0.319354,1.16188,13.5709,5462413.098260618,2020-03-25T16:01:11.000Z
1726,ZrCoin,ZRC,zrcoin,6,2017-06-16T00:00:00.000Z,[],,4578601,4988893,"{'id': 1274, 'name': 'Waves', 'symbol': 'WAVES', 'slug': 'waves', 'token_address': ''}",1.19071307813,48412.5205419136,-0.0461574,1.3534,18.6348,5451800.0902390955,2020-03-25T16:01:02.000Z
2915,Moss Coin,MOC,moss-coin,6,2018-07-10T00:00:00.000Z,[],,360640132.837626,500000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x865ec58b06bf6305b886793aa20a2da31d034e68'}",0.0149755463373,171948.008730378,0.785564,-1.36185,1.22077,5400783.0203998955,2020-03-25T16:01:09.000Z
1712,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,4,2017-06-10T00:00:00.000Z,['Mineable'],105000000,70702616.0824465,70702616.0824465,,0.0761144470312,71936.7188058491,-5.10148,19.6063,33.2526,5381490.526774644,2020-03-25T16:01:02.000Z
3814,Celer Network,CELR,celer-network,25,2019-03-25T00:00:00.000Z,[],10000000000,3654044541.53448,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4f9254c83eb525f9fcf346490bbb3ed28a81c667'}",0.00146620994037,5672121.47053457,0.813193,-1.51859,20.7065,5357596.429352594,2020-03-25T16:01:12.000Z
3929,BQT,BQTX,bqt,5,2019-05-10T00:00:00.000Z,[],,505477988.212677,800000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9d8be94d0612170ce533ac4d7b43cc3cd91e5a1a'}",0.0105104333886,2280.34455480062,3.30109,41.8812,97.0693,5312792.724512878,2020-03-25T16:01:13.000Z
1963,Credo,CREDO,credo,1,2017-09-13T00:00:00.000Z,[],,549891702.891,1374729257,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4e0603e2a27a30480e5e3a4fe548e29ef12f64be'}",0.00961870619406,0,0,-2.84217e-14,-1.7053e-13,5289246.728659864,2020-03-25T16:01:05.000Z
4841,suterusu,SUTER,suterusu,5,2019-11-22T00:00:00.000Z,[],,751300000,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba8c0244fbdeb10f19f6738750daeedf7a5081eb'}",0.00703369290746,1409638.16390867,0.620781,17.5372,61.72,5284413.481374698,2020-03-25T16:01:14.000Z
2135,Revain,R,revain,18,2017-11-01T00:00:00.000Z,[],484450000,484450000,484450000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x48f775efbe4f5ece6e0df2f7b5932df56823b990'}",0.010883353622,731276.639430022,0.241472,-0.0495655,-8.35904,5272440.6621779,2020-03-25T16:01:06.000Z
3977,Sport and Leisure,SNL,sport-and-leisure,3,2019-05-28T00:00:00.000Z,[],,674670124.834708,963252000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa806b3fed6891136940cf81c4085661500aa2709'}",0.00780241177678,485639.2227667,0.100483,-0.601487,20.3205,5264054.127451958,2020-03-25T16:01:13.000Z
707,Blocknet,BLOCK,blocknet,6,2014-11-01T00:00:00.000Z,[],,6686948.72332296,6686948.72332296,,0.784118164723,22123.7878746286,-43.1025,-26.5981,-9.21262,5243357.960528807,2020-03-25T16:01:01.000Z
1784,Polybius,PLBT,polybius,7,2017-07-06T00:00:00.000Z,[],,3969564.998325,3969564.998325,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0affa06e7fbe5bc9a764c979aa66e8256a631f02'}",1.31851138369,11038.5215621773,0.566405,-6.53039,-8.48605,5233916.638588889,2020-03-25T16:01:04.000Z
4850,LINKA,LINKA,linka,3,2019-11-01T00:00:00.000Z,[],,694150020,2000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x578b49c45961f98d8df92854b53f1641af0a5036'}",0.00749301197208,81264.0497221647,0.0874782,-5.34537,6.52917,5201274.410279571,2020-03-25T16:01:15.000Z
254,Gulden,NLG,gulden,4,2014-04-08T00:00:00.000Z,['Mineable'],,508486377,508486377,,0.0101092496676,10462.6697378358,0.900282,4.29594,23.8402,5140415.737666379,2020-03-25T16:01:01.000Z
3904,Electronic Energy Coin,E2C,electronic-energy-coin,3,2019-05-02T00:00:00.000Z,[],971550999,433657273,511373999,,0.0118404026271,277514.228565452,0.20103,3.07473,21.1809,5134676.714490222,2020-03-25T16:01:12.000Z
3513,Fantom,FTM,fantom,32,2018-10-29T00:00:00.000Z,[],3175000000,1813658595.34,1987133655.1899,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4e15361fd6b4bb609fa63c81a2be19d873717870'}",0.00281950719565,2032580.43782674,0.0471121,-1.20912,25.7377,5113623.460013601,2020-03-25T16:01:12.000Z
2438,Acute Angle Cloud,AAC,acute-angle-cloud,13,2018-01-20T00:00:00.000Z,[],,250000000,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe75ad3aab14e4b0df8c5da4286608dabb21bd864'}",0.0203541843561,73489.29916374,0.995401,-3.53133,-5.77202,5088546.089025,2020-03-25T16:01:07.000Z
2840,QuarkChain,QKC,quarkchain,31,2018-06-04T00:00:00.000Z,[],10000000000,2360182766.60296,5726747032.04,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664'}",0.00213534508764,1504172.82098975,-0.861181,-0.252079,11.6171,5039804.6765982155,2020-03-25T16:01:09.000Z
3783,Ankr,ANKR,ankr,25,2019-03-06T00:00:00.000Z,[],,3996232711.125,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4'}",0.00125391610242,1568252.39969716,0.146788,-1.18288,13.8946,5010940.54549717,2020-03-25T16:01:12.000Z
3992,COTI,COTI,coti,11,2019-06-04T00:00:00.000Z,[],,312250374.2,312250374.2,,0.0159236151511,2906741.30027145,8.83702,15.4543,38.368,4972154.789547764,2020-03-25T16:01:13.000Z
1312,Steem Dollars,SBD,steem-dollars,8,2016-07-18T00:00:00.000Z,[],,6622493.295,6622493.295,,0.750262478792,55488.0787068218,0.412683,0.573025,-1.42427,4968608.2352901,2020-03-25T16:01:04.000Z
377,NavCoin,NAV,nav-coin,6,2014-06-12T00:00:00.000Z,[],,68242140.9077109,68242140.9077109,,0.0727808726658,100803.054486544,0.706054,0.808923,29.5445,4966722.567845687,2020-03-25T16:01:01.000Z
2859,XMax,XMX,xmax,11,2018-06-14T00:00:00.000Z,[],,17428089635.3402,30000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0f8c45b896784a1e408526b9300519ef8660209c'}",0.000282206253538,1611668.59792223,0.740607,-13.0256,-12.8186,4918315.882313807,2020-03-25T16:01:08.000Z
3707,T.OS,TOSC,t-os,2,2019-01-18T00:00:00.000Z,[],2130000000,847447807.269376,2088368121.48491,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd50649aab1d39d68bc965e0f6d1cfe0010e4908b'}",0.00570671713194,481177.847532683,0.276667,0.411528,28.16,4836144.920169136,2020-03-25T16:01:11.000Z
2538,Nectar,NEC,nectar,3,2018-02-21T00:00:00.000Z,[],,82353021.82319,1007949846.69351,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcc80c051057b774cd75067dc48f8987c4eb97a5e'}",0.0585240999788,94.0816030721054,0.752157,9.69918,53.0779,4819636.48273667,2020-03-25T16:01:07.000Z
2453,EDUCare,EKT,educare,4,2018-01-23T00:00:00.000Z,[],,724297908.475,724297908.475,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4ecdb6385f3db3847f9c4a9bf3f9917bb27a5452'}",0.00651718279062,937162.009374605,0.617145,-4.18141,-12.0185,4720381.86439533,2020-03-25T16:01:06.000Z
2394,Telcoin,TEL,telcoin,7,2018-01-14T00:00:00.000Z,[],,47245810799.22,100000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x85e076361cc813a908ff672f9bad1541474402b2'}",9.96739556892e-05,11010.1469370606,-0.332394,-0.677034,22.1441,4709176.852101781,2020-03-25T16:01:07.000Z
2277,SmartMesh,SMT,smartmesh,11,2017-12-13T00:00:00.000Z,[],,1340519342.76174,3141592653,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x55f93985431fc9304077687a35a1ba103dc1e081'}",0.00350563176113,108889.825009566,1.74906,4.01629,24.347,4699367.184394669,2020-03-25T16:01:07.000Z
1159,SaluS,SLS,salus,3,2016-01-22T00:00:00.000Z,[],,1012265.2714843,1012265.2714843,,4.62831950325,7100.83926190092,0.271944,-0.213482,23.1693,4685087.098473442,2020-03-25T16:01:04.000Z
1768,AdEx,ADX,adx-net,15,2017-07-01T00:00:00.000Z,[],100000000,84781826.0451,100000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4470bb87d77b963a013db939be332f927f2b992e'}",0.0550071076598,132028.781026096,-0.630246,-1.17686,21.5059,4663603.032857251,2020-03-25T16:01:04.000Z
2021,RChain,RHOC,rchain,6,2017-10-06T00:00:00.000Z,[],1000000000,373789867.795,870663574,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x168296bb09e24a88805cb9c33356536b980d3fc5'}",0.0124751490791,1805.55327651975,-0.072184,4.2792,26.6599,4663084.324999705,2020-03-25T16:01:05.000Z
3404,Wixlar,WIX,wixlar,6,2018-10-05T00:00:00.000Z,[],,2391694946.94,5330000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7ba19b7f7d106a9a1e0985397b94f38eee0b555e'}",0.00194942442539,3959.9645241156,-0.0374015,0.373428,17.1045,4662428.547646676,2020-03-25T16:01:11.000Z
3154,Davinci Coin,DAC,davinci-coin,3,2018-08-13T00:00:00.000Z,[],,3656858619.7997,8800000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaad54c9f27b876d2538455dda69207279ff673a5'}",0.00127264712203,112488.011044576,3.29408,2.78845,4.6098,4653890.598158686,2020-03-25T16:01:10.000Z
2359,Polis,POLIS,polis,7,2018-01-10T00:00:00.000Z,['Mineable'],25000000,9831890.56695441,9831890.56695441,,0.463582897141,18709.0285101848,0.631107,-4.23756,23.0036,4557896.313401994,2020-03-25T16:01:06.000Z
2556,Credits,CS,credits,17,2018-03-02T00:00:00.000Z,[],249471071.21,185983992.482922,249471071.20999,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x46b9ad944d1059450da1163511069c718f699d31'}",0.0244972215426,142588.021622091,3.20637,5.07976,14.895,4556091.0672313925,2020-03-25T16:01:07.000Z
1993,Kin,KIN,kin,28,2017-09-27T00:00:00.000Z,[],10000000000000,1214839705290,10000000000000,,3.71872342011e-06,18083.1173218758,0.036374,-3.69129,7.4931,4517652.863741453,2020-03-25T16:01:05.000Z
2937,VITE,VITE,vite,12,2018-07-17T00:00:00.000Z,[],,467153513.969661,999724624.469661,,0.00964100258645,1449573.4224464,0.410128,-1.32084,45.2601,4503828.2364507085,2020-03-25T16:01:09.000Z
5233,WinCash,WCC,wincash,3,2020-02-21T00:00:00.000Z,[],,1499784.06661,20000000,,2.98603390741,43538.6339427099,-1.15909,-7.71435,-68.3961,4478406.0766907185,2020-03-25T16:01:15.000Z
2345,High Performance Blockchain,HPB,high-performance-blockchain,12,2018-01-09T00:00:00.000Z,[],,43619949.2498794,101119949.749879,,0.102538949446,1978623.78312071,-5.80651,21.8434,67.9475,4472743.770970469,2020-03-25T16:01:06.000Z
624,bitCNY,BITCNY,bitcny,22,2014-09-23T00:00:00.000Z,[],,31950300,31950300,"{'id': 463, 'name': 'BitShares', 'symbol': 'BTS', 'slug': 'bitshares', 'token_address': 'CNY'}",0.138767651748,90964840.7765561,0.102448,0.0180019,1.76968,4433668.103644124,2020-03-25T16:01:01.000Z
4105,CoinMetro Token,XCM,coinmetro-token,3,2019-08-01T00:00:00.000Z,[],330000000,212475103.449,330000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x44e2ca91cea1147f1b503e669f06cd11fb0c5490'}",0.0208070274144,4559.05952830306,0.622072,0.927993,17.3169,4420975.302340819,2020-03-25T16:01:13.000Z
4691,Zano,ZANO,zano,2,2020-01-17T00:00:00.000Z,[],,10043723.36,12073223.36,,0.439496957439,58238.0530454449,-3.65374,-16.0146,-5.3907,4414185.85807901,2020-03-25T16:01:14.000Z
3715,Cajutel,CAJ,cajutel,3,2019-01-31T00:00:00.000Z,[],,1352388.80828916,1780000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3c6a7ab47b5f058be0e7c7fe1a4b7925b8aca40e'}",3.2315944689,1554.08506081425,0.276667,171.237,27.839,4370372.192669512,2020-03-25T16:01:11.000Z
5,Peercoin,PPC,peercoin,17,2013-04-28T00:00:00.000Z,['Mineable'],,26095284.7385894,26095284.7385894,,0.167450929398,48518.5644661861,-4.91832,-9.68753,10.8603,4369679.68238224,2020-03-25T16:01:01.000Z
4039,ARPA Chain,ARPA,arpa-chain,20,2019-07-15T00:00:00.000Z,[],,666585073.714286,1420000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba50933c268f567bdc86e1ac131be072c6b0b71a'}",0.0065424043247,1207197.46783635,-0.0355276,-0.569755,42.0389,4361069.069048813,2020-03-25T16:01:12.000Z
1918,Achain,ACT,achain,22,2017-08-27T00:00:00.000Z,[],1000000000,962294997.90063,1000000000,,0.00449423069572,1204163.26662515,0.347692,1.64304,14.5717,4324775.717902824,2020-03-25T16:01:04.000Z
3826,TOP,TOP,top,12,2019-03-28T00:00:00.000Z,[],,4593221100.48,20000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdcD85914b8aE28c1E62f1C488E1D968D5aaFfE2b'}",0.000939899889744,126781.780574021,-0.13241,0.512491,6.94356,4317168.005910966,2020-03-25T16:01:12.000Z
2399,INT Chain,INT,int-chain,8,2018-01-15T00:00:00.000Z,[],,379720376.902,1000000000,,0.0113076378093,2507750.31631944,-0.875722,-0.825867,35.9621,4293740.490818702,2020-03-25T16:01:06.000Z
5072,Rakon,RKN,rakon,3,2019-12-25T00:00:00.000Z,[],285714286,80000857,285714286,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6e5a43db10b04701385a34afb670e404bc7ea597'}",0.053218748268,1312404.15539777,0.0827566,-2.17952,1.49164,4257545.469907266,2020-03-25T16:01:15.000Z
2212,Quantstamp,QSP,quantstamp,10,2017-11-21T00:00:00.000Z,[],,617314170.818554,976442388.321,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d'}",0.00683534999962,21629.2223832815,0.721446,0.412766,26.3686,4219558.417270023,2020-03-25T16:01:06.000Z
4293,Perlin,PERL,perlin,8,2019-08-26T00:00:00.000Z,[],,343284310.497,1033200000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb5a73f5fc8bbdbce59bfd01ca8d35062e0dad801'}",0.0120583208928,1735910.20022843,-0.0323259,-2.92732,-6.37405,4139432.373436417,2020-03-25T16:01:13.000Z
1834,Pillar,PLR,pillar,5,2017-07-24T00:00:00.000Z,[],800000000,259348201,800000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe3818504c1b32bf1557b16c238b2e01fd3149c17'}",0.0159029266788,911.677501602888,0.229889,0.126542,21.7652,4124395.4247816848,2020-03-25T16:01:05.000Z
2273,Uquid Coin,UQC,uquid-coin,44,2017-12-13T00:00:00.000Z,[],,10000000,40000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd01db73e047855efb414e6202098c4be4cd2423b'}",0.41018323744,4074746.58721301,0.471326,0.548888,3.17492,4101832.3744,2020-03-25T16:01:06.000Z
3620,Atlas Protocol,ATP,atlas-protocol,11,2018-11-27T00:00:00.000Z,[],10000000000,2576065702.77,4000000000,"{'id': 1908, 'name': 'Nebulas', 'symbol': 'NAS', 'slug': 'nebulas-token', 'token_address': 'n1zUNqeBPvsyrw5zxp9mKcDdLTjuaEL7s39'}",0.00158988761943,242099.3287579,-1.28739,-5.90282,31.7382,4095654.967672265,2020-03-25T16:01:11.000Z
4036,Contentos,COS,contentos,13,2019-06-20T00:00:00.000Z,[],,805259541.718119,9400000000,"{'id': 1839, 'name': 'Binance Coin', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'bnb1u9j9hkst6gf09dkdvxlj7puk8c7vh68a0kkmht'}",0.0050813158602,5700705.47692688,2.1143,2.57063,13.6614,4091778.080909662,2020-03-25T16:01:13.000Z
1758,TenX,PAY,tenx,25,2017-06-27T00:00:00.000Z,[],,143893122.809495,205218255.948578,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb97048628db6b661d4c2aa833e95dbe1a905b280'}",0.0284324445092,1869412.89626745,0.204723,-2.9326,21.5228,4091233.229536467,2020-03-25T16:01:05.000Z
1403,FirstBlood,1ST,firstblood,7,2016-09-28T00:00:00.000Z,[],,85558370.5,93468691,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7'}",0.0478003978494,995.496829550277,3.39842,5.48886,11.2585,4089724.1492463686,2020-03-25T16:01:02.000Z
2313,SIRIN LABS Token,SRN,sirin-labs-token,19,2017-12-28T00:00:00.000Z,[],,491820906.379,572166103.886,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x68d57c9a1c35f63e2c83ee8e49a64e9d70528d25'}",0.00830507894274,200463.446277512,0.437552,-3.62541,-3.89913,4084611.4531675335,2020-03-25T16:01:07.000Z
2473,All Sports,SOC,all-sports,15,2018-01-27T00:00:00.000Z,[],,1499865881.69731,1500000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3'}",0.00272331011487,276600.026747522,0.359863,-2.02597,7.76994,4084599.926574695,2020-03-25T16:01:07.000Z
4214,Agrocoin,AGRO,agrocoin,3,2019-08-05T00:00:00.000Z,[],,121944271,600000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1fd27f0cfc6f273b87a5e0f6fcf063422e7bcd6a'}",0.0333,296982.487962936,0.150376,-2.42552,21.8819,4060744.2243000004,2020-03-25T16:01:13.000Z
2318,Neumark,NEU,neumark,9,2017-12-28T00:00:00.000Z,[],1500000000,38988347.0145473,71520187.1487221,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa823e6722006afe99e91c30ff5295052fe6b8e32'}",0.103172757482,288.594339841865,1.35688,1.55752,9.84081,4022535.271155948,2020-03-25T16:01:06.000Z
4103,FLETA,FLETA,fleta,8,2019-07-16T00:00:00.000Z,[],,819192451.098307,2000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7788d759f21f53533051a9ae657fa05a1e068fc6'}",0.00489647854484,3343591.63749858,-0.500154,-6.29305,-6.03235,4011158.260897751,2020-03-25T16:01:13.000Z
2634,XinFin Network,XDCE,xinfin-network,17,2018-04-12T00:00:00.000Z,[],,5787820221.98357,15000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2'}",0.000691321793153,252836.790438131,0.159236,-6.25335,14.2614,4001246.2543088766,2020-03-25T16:01:07.000Z
1828,SmartCash,SMART,smartcash,9,2017-07-21T00:00:00.000Z,['Mineable'],5000000000,1413859297.52334,2014903576.72334,,0.00282938626474,190147.91504289,1.0621,-2.02925,36.5954,4000354.076687483,2020-03-25T16:01:04.000Z
2633,Stakenet,XSN,stakenet,2,2018-04-11T00:00:00.000Z,[],,96124308.6481538,104990039.837378,,0.0415530867663,271304.282193674,-0.0352671,-1.63581,36.5616,3994261.737607336,2020-03-25T16:01:08.000Z
4431,VIDY,VIDY,vidy,13,2019-09-04T00:00:00.000Z,[],,6192083205.73859,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc77b230f31b517f1ef362e59c173c2be6540b5e8'}",0.000644698681811,1922916.58684892,1.0261,-0.176465,0.377538,3992027.8804037003,2020-03-25T16:01:14.000Z
3756,#MetaHash,MHC,metahash,15,2019-02-21T00:00:00.000Z,[],9200000000,1746532063.93351,1912980579,,0.00227817957712,7016346.61449784,0.285571,0.107419,23.8162,3978913.678838565,2020-03-25T16:01:12.000Z
2576,Tokenomy,TEN,tokenomy,6,2018-03-10T00:00:00.000Z,[],,200000000,200000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdd16ec0f66e54d453e6756713e533355989040e4'}",0.0198510577537,8060.90156178283,1.79078,3.43135,16.7063,3970211.55074,2020-03-25T16:01:07.000Z
